No.,State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price
5756,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,4000,5000,5000
5757,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1400,1600,1600
5758,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,1600,1800,1800
5759,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,9000,10000,10000
5760,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,10000,11000,11000
5761,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,5500,6000,6000
5762,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3200,3200
5763,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,5000,6000,6000
5764,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Karbuja(Musk Melon),Karbhuja,Local,01/03/2025,3500,4000,4000
5765,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,3500,4000,4000
5766,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2025,13000,14000,14000
5767,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,01/03/2025,2500,3000,3000
5768,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5000,5000
5769,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,1800,2000,2000
5770,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,01/03/2025,3500,4000,4000
5771,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,4500,5000,5000
5772,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Water Melon,Water Melon,Local,01/03/2025,1600,2000,2000
5773,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,4000,5000,5000
5774,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,4000,5000,5000
5775,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2025,16000,18000,18000
5776,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2500,3000,3000
5777,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,5000,5000
5778,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,2000,2500,2500
5779,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,01/03/2025,20000,24000,24000
5780,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,01/03/2025,3000,3500,3500
5781,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,01/03/2025,2000,2500,2500
5782,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4000,5000,5000
5783,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3400,3400
5784,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1400,1600,1600
5785,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,9000,10000,10000
5786,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2800,3000,3000
5787,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,5000,5000
5788,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3600,4000,4000
5789,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,2000,2400,2400
5790,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,01/03/2025,6000,6500,6500
5791,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,5000,6000,6000
5792,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,2500,3000,3000
5793,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2500,3000,3000
5794,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1400,1600,1600
5795,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3500,3500
5796,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,2800,3000,3000
5797,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,2800,3000,3000
5798,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,5500,6000,6000
5799,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3600,4000,4000
5800,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1600,1800,1800
5801,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1800,2000,2000
5802,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3500,3500
5803,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,6000,6400,6400
5804,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,1500,2400,2400
5805,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,4000,5000,5000
5806,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,4000,5000,5000
5807,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6500,7000,7000
5808,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2000,2500,2500
5809,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,1600,2000,2000
5810,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,80000,1000,1000
5811,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2800,3000,3000
5812,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,1000,1200,1200
5813,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,01/03/2025,4500,5000,5000
5814,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,5000,6000,6000
5815,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,16000,18000,18000
5816,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Apple,American,Local,01/03/2025,15000,18000,18000
5817,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,4000,5000,5000
5818,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,2500,3000,3000
5819,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6000,7000,7000
5820,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Maize,Deshi Red,Local,01/03/2025,2500,2500,2500
5821,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2025,10000,10000,10000
5822,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2500,3000,3000
5823,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,3500,5000,5000
5824,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,5000,5000
5825,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Apple,American,Local,01/03/2025,20000,20000,20000
5826,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2400,2400
5827,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5600,6600,6600
5828,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,6000,6600,6600
5829,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,4000,5000,5000
5830,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3800,3800,3800
5831,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6000,7000,7000
5832,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,01/03/2025,7000,8000,8000
5833,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,4500,4500
5834,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1600,1800,1800
5835,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3400,3400
5836,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,2500,3000,3000
5837,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4000,7000,7000
5838,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,2000,2400,2400
5839,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,5500,6000,6000
5840,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,4000,4500,4500
5841,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,4000,5000,5000
5842,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,4800,4800
5843,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,1600,2000,2000
5844,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1000,1500,1500
5845,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,1600,2000,2000
5846,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,5000,5500,5500
5847,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,01/03/2025,6000,7000,7000
5848,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,3500,3800,3800
5849,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,8000,10000,10000
5850,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2000,2500,2500
5851,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,3500,4000,4000
5852,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3400,3400
5853,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,01/03/2025,11000,12000,12000
5854,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,2800,3000,3000
5855,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,01/03/2025,2000,2500,2500
5856,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,01/03/2025,10000,11000,11000
5857,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3400,4000,4000
5858,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,2200,2400,2400
5859,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,5400,6400,6400
5860,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,4400,4800,4800
5861,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4800,4800
5862,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3400,4000,4000
5863,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2800,3500,3500
5864,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,5000,5500,5500
5865,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,4000,4500,4500
5866,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,6000,6500,6500
5867,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2000,2000,2000
5868,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,3000,4000,4000
5869,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2600,3200,3200
5870,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,1800,2200,2200
5871,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,5000,6000,6000
5872,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,1800,2000,2000
5873,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3200,3800,3800
5874,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3800,5000,5000
5875,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6200,7200,7200
5876,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2600,3200,3200
5877,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,4600,5200,5200
5878,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3200,4200,4200
5879,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,2000,2200,2200
5880,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3200,3800,3800
5881,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Soyabean,Local,Local,01/03/2025,7000,8000,8000
5882,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2500,3000,3000
5883,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,4000,4200,4200
5884,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,4000,6500,6500
5885,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,4500,5000,5000
5886,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,4000,4500,4500
5887,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,6400,7500,7500
5888,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,5000,5000,5000
5889,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3000,3000,3000
5890,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,4000,4000,4000
5891,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,6000,6000
5892,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,2500,2500,2500
5893,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2000,2000,2000
5894,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,3500,3500,3500
5895,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,4500,4500,4500
5896,Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,7000,7000,7000
5897,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,1500,1500,1500
5898,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2500,3000,3000
5899,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2500,3000,3000
5900,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3000,3500,3500
5901,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2000,2500,2500
5902,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3000,3000,3000
5903,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,6000,6000,6000
5904,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,5000,5000,5000
5905,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,5000,5000,5000
5906,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,6000,8000,8000
5907,Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,4000,4000,4000
5908,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,4000,5400,5400
5909,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2500,3600,3600
5910,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3000,4800,4800
5911,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2000,2500,2500
5912,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,7000,7000,7000
5913,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,5000,7200,7200
5914,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,3600,3600,3600
5915,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,6000,7000,7000
5916,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,6000,6000,6000
5917,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,7000,11000,11000
5918,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,4000,4000,4000
5919,Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,4000,4000,4000
5920,Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4000,6000,6000
5921,Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,4000,5400,5400
5922,Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,5000,5000,5000
5923,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,2600,2600,2600
5924,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,5400,5400,5400
5925,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,2600,2600,2600
5926,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,14000,14000,14000
5927,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,7000,7000,7000
5928,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3600,3600,3600
5929,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Lime,Lime,Local,01/03/2025,4000,4000,4000
5930,Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2400,2400,2400
5931,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,2000,2000,2000
5932,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4000,8000,8000
5933,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2200,2200,2200
5934,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3600,4000,4000
5935,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3200,3400,3400
5936,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,01/03/2025,20000,20000,20000
5937,Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,3000,3000,3000
5938,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,4000,4500,4500
5939,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,3000,3500,3500
5940,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,3000,4000,4000
5941,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,12000,16000,16000
5942,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,4000,4500,4500
5943,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Turnip,Turnip,Local,01/03/2025,2300,2500,2500
5944,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,3500,4000,4000
5945,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1800,2000,2000
5946,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,1200,1500,1500
5947,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,3000,3500,3500
5948,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3500,4000,4000
5949,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1600,1800,1800
5950,Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,3500,4000,4000
5951,Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,3000,3500,3500
5952,Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3500,4000,4000
5953,Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1500,2000,2000
